TOURNAMENT_NAME,TOURNAMENT_DATE,ELEVATION,R1_TEMPERATURE,R1_PRECIPITATION,R1_WIND_SPEED,R1_WIND_DIRECTION,R2_TEMPERATURE,R2_PRECIPITATION,R2_WIND_SPEED,R2_WIND_DIRECTION,R3_TEMPERATURE,R3_PRECIPITATION,R3_WIND_SPEED,R3_WIND_DIRECTION,R4_TEMPERATURE,R4_PRECIPITATION,R4_WIND_SPEED,R4_WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PAR,LENGTH,PLAYER_NAME,R1_SCORE,R2_SCORE,R3_SCORE,R4_SCORE,TOTAL_SCORE,POSITION,EARNINGS,FEDEX_PTS
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Bryson DeChambeau,66,66,65,66,263,1,"$1,260,000",500
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Patrick Cantlay,69,67,63,65,264,2,"$756,000",300
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Sam Ryder,66,71,66,62,265,3,"$476,000",190
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Rickie Fowler,68,67,69,63,267,T4,"$289,333",115
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Abraham Ancer,66,66,69,66,267,T4,"$289,333",115
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Robert Streb,65,66,68,68,267,T4,"$289,333",115
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Chesson Hadley,69,67,65,68,269,T7,"$218,167",85
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Ryan Palmer,71,65,65,68,269,T7,"$218,167",85
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Lucas Glover,67,70,61,71,269,T7,"$218,167",85
2018 Shriners Hospital for Children Open,2018-11-01,620.0,61.4,0.0,12.7,5,66.5,0.0,11.1,311,68.0,0.0,15.8,352,65.3,0.0,11.3,93,TPC Summerlin,"Las Vegas, NV",71,7255,Gary Woodland,69,67,71,63,270,T10,"$161,000",65
