PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
28237,Rory McIlroy,2022 RBC Canadian Open,1.48225,1.055,1.628,0.867
33448,Justin Thomas,2022 RBC Canadian Open,0.75125,1.275,1.638,0.368
33204,Shane Lowry,2022 RBC Canadian Open,-0.4325,0.89,1.321,0.755
29725,Tony Finau,2022 RBC Canadian Open,1.59275,1.24,0.831,0.868
47504,Sam Burns,2022 RBC Canadian Open,0.92325,-0.113,2.355,0.618
46340,Alex Smalley,2022 RBC Canadian Open,-1.03925,0.935,1.141,0.745
46414,Aaron Rai,2022 RBC Canadian Open,-0.404,0.699,1.799,0.189
37189,Harold Varner III,2022 RBC Canadian Open,-0.34375,0.743,1.436,0.447
30926,Chris Kirk,2022 RBC Canadian Open,0.513,0.992,0.734,0.543
34174,John Huh,2022 RBC Canadian Open,-0.73075,0.478,1.089,0.696
29926,Danny Lee,2022 RBC Canadian Open,0.34,0.624,1.558,0.011
46046,Scottie Scheffler,2022 RBC Canadian Open,-0.136,0.605,1.006,0.558
39953,Chase Seiffert,2022 RBC Canadian Open,-0.8485,0.761,1.186,0.184
39997,Corey Conners,2022 RBC Canadian Open,1.17425,0.81,1.425,-0.126
31646,Emiliano Grillo,2022 RBC Canadian Open,-0.62575,1.005,1.025,-0.122
39546,Keith Mitchell,2022 RBC Canadian Open,0.983,1.256,0.599,-0.056
35879,Kelly Kraft,2022 RBC Canadian Open,0.65425,0.407,0.471,0.75
40115,Adam Svensson,2022 RBC Canadian Open,0.1625,0.531,0.51,0.579
52375,Doug Ghim,2022 RBC Canadian Open,0.41325,0.343,0.624,0.652
22405,Justin Rose,2022 RBC Canadian Open,2.17925,0.988,0.856,-0.24
25818,Scott Piercy,2022 RBC Canadian Open,0.21675,0.669,0.452,0.445
33399,Adam Hadwin,2022 RBC Canadian Open,-0.45575,0.614,-0.069,0.943
27064,Jhonattan Vegas,2022 RBC Canadian Open,-1.3755,0.344,1.624,-0.561
33667,Carlos Ortiz,2022 RBC Canadian Open,-0.765,0.579,0.56,0.158
35449,Adam Long,2022 RBC Canadian Open,0.48825,0.483,0.437,0.374
40098,Matt Fitzpatrick,2022 RBC Canadian Open,1.256,1.268,0.39,-0.382
26596,Ryan Moore,2022 RBC Canadian Open,-0.23925,0.135,0.623,0.514
48822,Sebastián Muñoz,2022 RBC Canadian Open,0.309,0.641,0.575,0.008
49766,Hank Lebioda,2022 RBC Canadian Open,0.17775,-0.175,0.794,0.486
35506,Mackenzie Hughes,2022 RBC Canadian Open,0.20175,0.238,0.564,0.279
51894,Vince Whaley,2022 RBC Canadian Open,0.00525,1.036,0.426,-0.435
47988,Nick Hardy,2022 RBC Canadian Open,0.1505,1.098,0.424,-0.639
30927,Brendon Todd,2022 RBC Canadian Open,1.4155,-0.585,0.962,0.49
